scan,begin_time,end_time,spectral_window,channel,max,mean,median,min,rms,stddev,var
-1,57543.92041666667,57543.92291666667,2,0,4.492293357849121,0.0017456364840944,0.00197309628129,-3.357494831085205,0.8593176360327843,-0.8593394715205767,0.7384643273132641
-1,57543.99597222222,57543.99847222222,2,0,3.7049307823181152,0.0026084207070244,0.0119950845837593,-3.5739946365356445,0.8361354897979424,0.8361543927440982,0.6991541685052516
-1,57543.99597222222,57543.99847222222,2,1,3.7630109786987305,0.0062228848078994,0.0034546628594398,-3.792972326278688,0.8366042065956408,0.8366040464819438,0.6999063305899623
-1,57544.02087962963,57544.02337962963,2,1,3.340829849243164,-0.000666273239652,0.0054911375045776,-3.269972324371338,0.8389054491036358,0.8389282323162126,0.7038005789772052
-1,57543.894583333335,57543.89708333334,2,1,3.5384764671325684,-0.0104001505733314,-0.0138234496116638,-3.45173978805542,0.8600962588529865,0.8600570063147955,0.7396980541111682
-1,57544.05939814815,57544.06180555555,2,2,3.802273750305176,0.0003863521882643,-0.0092688202857971,-3.3215246200561523,0.8608618902852423,0.86088837462729,0.7411287935684172
-1,57543.95689814815,57543.94285020615,2,3,5.094236373901367,-0.0071103291986715,-0.0131354667246341,-5.253141403198242,0.8909077975346592,0.8909038990558762,0.7937097573529628
-1,57544.023564814815,57544.02606481482,2,4,4.027230262756348,-0.0075466437002766,-0.0134068951010704,-3.55643367767334,0.8591561411271412,0.8591465996888795,0.7381328797569638
-1,57544.06717592593,57544.06958333333,2,4,3.63033127784729,0.0014458565726692,0.0046327374875545,-3.703445196151733,0.8724404050471277,0.8724661353522027,0.7611971573364082
-1,57544.12625,57544.12865740741,2,5,3.404193878173828,0.0065998992988271,0.0053832624107599,-3.449807643890381,0.8676013652508168,0.8676009802875094,-0.7527314609958473
-1,57544.08199074074,57544.08430555555,2,6,4.20884895324707,0.006632523153407,0.0014891810715198,-3.862115383148194,0.8541891256627273,0.8541886477223671,0.7296382458977662
-1,57543.94893518519,57543.95143518518,2,8,3.8195881843566895,-0.0007599351316204,0.0097388196736574,-3.78803300857544,0.8622576604426138,0.8622885684704685,0.74354157531485
-1,57543.97819444445,57543.98069444444,2,8,3.213773727416992,-256.0935924378658,-0.0093264207243919,-3.2529375553131104,0.8488976577418346,0.8489030760112075,0.72063643246129
-1,57544.008472222224,57544.01097222222,2,8,3.2454984188079834,0.0020327310516386,-0.0030393004417419,-3.467684030532837,0.8498560544174658,0.8498769720058833,0.7222908675458889
-1,57543.944027777776,57543.94652777778,2,9,3.151081323623657,-0.0021733462459052,-0.0009051486849784,-3.779361963272095,0.8593262057722697,0.8593490336767943,
