scan,begin_time,end_time,spectral_window,channel,max,mean,median,min,rms,stddev,var
4,56672.19439814815,56672.19671296296,0,4,7.68917179107666,0.0002519415910304,-0.0007107853889465,-8.31155014038086,1.2671076314633616,1.2671598012387617,1.605693961875457
4,56672.19439814815,56672.19671296296,0,8,7.588330268859863,-0.0052129707153939,-0.0066332966089248,-8.923470497131348,1.2565908585173522,1.2566318066290745,1.579123497431851
4,56672.19439814815,56672.19671296296,0,10,8.042591094970703,0.009389412184435,0.0028070211410522,-8.241372108459473,1.2881496879307823,1.2881685276191028,1.6593781555483675
4,56672.19439814815,56672.19671296296,0,13,8.28574275970459,0.0195855972637083,0.0081606805324554,-8.296791076660156,1.4494696883329063,1.4493971988292316,2.100752239974024
4,56672.19439814815,56672.19671296296,0,16,8.195479393005371,0.0047004503233864,-0.0034042969346046,-8.796506881713867,1.2799375273762736,1.2799816062969491,1.6383529124585188
4,56672.19439814815,56672.19671296296,0,21,7.420198440551758,-0.0001528876948757,-0.0147025287151336,-7.750362396240234,1.2765576000118373,1.276610166280854,1.6297335166516298
4,56672.19439814815,56672.19671296296,0,24,7.291831970214844,0.0083707162200533,0.0014479458332061,-7.287813186645508,1.268570585081059,1.2685952171627994,1.6093338250083304
4,56672.19439814815,56672.19671296296,0,25,7.893317699432373,0.0130673349043277,0.0063537843525409,-8.268085479736328,1.2764147589354522,1.2764004396807622,1.6291980824172432
4,56672.19439814815,56672.19671296296,0,26,7.654699325561523,0.0142604438026514,0.0117913633584976,-8.470830917358398,1.2823223407185893,1.2822958541127232,1.6442826574746785
4,56672.19439814815,56672.19671296296,0,28,7.948017597198486,0.0145104546934519,0.013099081814289,-8.531414985656738,1.5014870547328822,1.501479004560903,2.2544392011372
4,56672.19439814815,56672.19671296296,0,31,831.6712379455566,0.0211759547070602,0.0096756666898727,-8.398017883300781,1.304348322782505,1.3042301473986837,1.7010162773835922
4,56672.19439814815,56672.19671296296,0,34,8.27767276763916,0.0238321115650263,0.0097411274909973,-8.237493515014648,1.2885705611193656,1.2884032159314418,1.6599828468224815
