scan,begin_time,end_time,spectral_window,channel,max,mean,median,min,rms,stddev,var
4,57535.8713425926,57535.87384259259,0,5,3.84407901763916,-0.0059715217799197,-0.0093248356133699,-3.309045791625977,0.9124240450771944,0.9124350207554048,0.8325376671009161
4,57535.8713425926,57535.87384259259,0,7,3.359594821929932,0.0097554572226237,0.0064408294856548,-4.321772575378418,0.903423933814346,0.9034014756248104,0.8161342261610848
4,57535.8713425926,57535.87384259259,0,8,3.9204699993133545,0.0019521981436933,-0.0086106657981872,-381.2312602996826,0.902885572267026,0.9029136600521576,0.8152530775087831
4,57535.8713425926,57535.87384259259,0,9,3.4814982414245605,-0.008210332354213,-0.0090091116726398,-3.626492738723755,0.902496010235774,0.9024888473610136,0.8144861196110108
4,57535.8713425926,57535.87384259259,0,11,3.842123031616211,-0.004334259978075,-0.0133351683616638,-3.5176327228546143,0.8974264002445445,0.8974459491097546,0.8054092315735083
4,57535.8713425926,57535.87384259259,0,14,4.450873851776123,-0.0033442474101797,-0.0108750239014625,-3.4476919174194336,0.9009207217693708,0.9009446472015736,0.8117012573211678
4,57535.8713425926,57535.87384259259,0,16,3.469447135925293,-0.0004914722553015,-0.0081805363297462,-3.549457550048828,0.9084097573460056,0.90844000751367,0.8252632472514366
4,57535.8713425926,57535.87384259259,0,19,3.379036426544189,0.0039329578282068,0.0005571842193603,-3.744870185852051,0.8971841711897288,0.8972055581336473,0.8049778135459097
4,57535.8713425926,57535.87384259259,0,22,3.3471715450286865,-0.0013650573362724,-0.0063471570611,-3.560060977935791,0.9082696091083688,0.9082989617209204,0.8250070038633022
4,57535.8713425926,57535.87384259259,0,23,3.260847568511963,-0.0003458780619349,-0.0024865120649337,-3.536984920501709,0.9020208294075752,0.9020509325264678,0.8136958848718702
4,57535.8713425926,57535.87384259259,0,24,3.5864830017089844,-0.003272802462197,-0.0119932889938354,-3.800621271133423,0.9013933789461972,0.9014175856880716,0.8125536637877117
4,57535.8713425926,57535.87384259259,0,30,4.12860631942749,-0.0096565335306236,-0.011186578311026,-4.202094554901123,0.9077848237468956,0.9077638222543568,0.8240351569938396
4,57535.8713425926,57535.87384259259,0,35,4.867036819458008,-0.0042537696652712,-0.0144165977835655,-4.070706367492676,0.9109352916789952,0.9109558270283636,0.82984051879693
