scan,begin_time,end_time,spectral_window,channel,max,mean,median,min,rms,stddev,var
4,58100.32606481481,58100.32865740741,0,0,3.532113790512085,0.004421074664853,-0.0010266155004501,-4.00126838684082,0.869821146936985,0.8698377911412561,0.7566177828974996
4,58100.32606481481,58100.32865740741,0,1,3.5736536979675293,-0.0072415913697571,-0.007614417001605,-357.0412874221802,0.873958605955785,0.8739566155294477,0.7638001658276868
4,58100.32606481481,58100.32865740741,0,2,4.707279682159424,0.0024429231378823,0.0010673180222511,-4.020635604858398,0.8879336642123036,0.887958764338701,0.7884707671659127
4,58100.32606481481,58100.32865740741,0,3,3.583606719970703,-0.0006640737044672,-0.0092707723379135,-3.6440937519073486,0.872544237535402,0.8725719523275649,0.7613818119887382
4,58100.32606481481,58100.32865740741,0,8,3.6028501987457275,0.0035366283153565,0.0034715235233306,-4.490656852722168,0.8752649107926641,0.8752858201290991,0.7661252669190695
4,58100.32606481481,58100.32865740741,0,16,3.6640028953552246,-0.0036377778701567,-0.0150765390135347,-3.293734550476074,0.8810914448382755,0.8811121763547463,0.7763586673205974
4,58100.32606481481,58100.32865740741,0,21,3.2714662551879883,0.0084773828473706,0.0056093037128448,-4.13235330581665,0.8757277269490342,0.8757147620472069,0.7668763444673962
4,58100.32606481481,58100.32865740741,0,22,3.663443803787232,0.0026894406160005,-0.0109393559396266,-4.121257781982422,0.8720150676364609,0.8720388706955259,0.7604517920039281
4,58100.32606481481,58100.32865740741,0,23,3.435415744781494,-0.0028256463894071,-0.0056936256587505,-3.9663119316101074,0.8806889513549678,0.8807126467926732,0.775654766220556
4,58100.32606481481,58100.32865740741,0,25,3.5041749477386475,-0.0049700668707,-0.0082695856690406,-3.41150164604187,0.876000229204838,0.8760142078568778,0.7674008923671131
4,58100.32606481481,58100.32865740741,0,29,3.7786264419555664,0.0007546222775589,-0.0108780637383461,-3.5177392959594727,0.8861446853272775,0.8861727674454433,0.7853021737619156
4,58100.32606481481,58100.32865740741,0,31,3.7042877674102783,0.0058182292174882,-0.0021317712962627,-3.66845178604126,0.886874047884646,0.8868833889922735,0.7865621456704203
4,58100.32606481481,58100.32865740741,0,33,3.516038656234741,-0.0081862306793052,-0.009087324142456,-3.500473499298096,0.8728057193404768,0.8727953029526084,0.7617716408561355
