scan,begin_time,end_time,spectral_window,channel,max,mean,median,min,rms,stddev,var
4,57078.103842592594,57078.10634259259,5,0,743.045711517334,-0.0020131377793554,0.0046638743951916,-7.493354320526123,1.1452053231903243,1.1452514812539445,1.311600955314354
4,57078.103842592594,57078.10634259259,5,1,7.64597225189209,0.0182945666636721,0.004467949271202,-7.277792930603027,0.9368862148707436,0.936744760942704,0.8774907471536039
4,57078.103842592594,57078.10634259259,5,2,3.579485893249512,0.0010587972853662,0.0020236037671566,-4.273172855377197,0.8733692136828944,0.8734032204314348,0.7628331854600015
4,57078.103842592594,57078.10634259259,5,3,4.842854022979736,-0.0016865601977191,0.0066627971827983,-3.00351881980896,0.8805723191584467,0.8806056382936474,0.7754662901945621
4,57078.103842592594,57078.10634259259,5,4,3.486257076263428,-0.0045348629297887,-0.0073439106345176,-3.950449705123901,0.8876850883523256,0.8877087208428305,0.7880267730604144
4,57078.103842592594,57078.10634259259,5,5,4.039735794067383,0.0101281223410116,0.0027689021080732,-3.6707875728607178,0.872788055524632,0.8727639116832393,0.7617168455366292
4,57078.103842592594,57078.10634259259,5,6,3.515005588531494,0.0128577801876121,0.012309543788433,-3.3384218215942383,0.8753950217245283,0.8753353144476702,0.7662119127192017
4,57078.103842592594,57078.10634259259,5,7,3.336386203765869,0.0010547271439931,-0.0068295486271381,-3.4842095375061035,0.8684985128641683,0.8685323277339263,0.7543484043189124
4,57078.103842592594,57078.10634259259,5,8,3.5189766883850098,-0.0031744161409703,0.0027937535196542,-3.505377769470215,0.0,0.8665627617225372,0.7509310200041909
4,57078.103842592594,57078.10634259259,5,9,3.777426481246948,-0.0002084601120311,0.0078592263162136,-3.822097539901733,0.8818332609634946,0.8818682206827902,0.7776915586502305
4,57078.103842592594,57078.10634259259,5,10,3.024347305297852,0.0010916995532191,0.0055835768580436,-3.6865715980529785,0.8764963582427413,0.8765304509774682,0.7683056314907637
4,57078.103842592594,57078.10634259259,5,11,3.484700918197632,-0.0036338224731591,-0.0025591030716896,-3.267727851867676,0.8765282159218762,0.8765554571191766,0.7683494694054087
4,57078.103842592594,57078.10634259259,5,12,4.047468662261963,-0.0055840590321664,-0.0007639043033123,-3.5144009590148926,0.8868817377684864,0.8868993421312504,0.7865904430728449
4,57078.103842592594,57078.10634259259,5,12,4.047468662261963,-0.0055840590321664,-0.0007639043033123,-3.5144009590148926,0.8868817377684864,0.8868993421312504,0.7865904430728449
4,57078.103842592594,57078.10634259259,5,13,3.232480525970459,-282.2431806082643,-0.0095579177141189,-3.281599998474121,0.8818064675001333,0.8818028707618242,0.7775763028837943
4,57078.103842592594,invalid_time,5,15,7.471619129180908,0.0126330986197682,0.0090475603938102,-7.239609718322754,1.4220260577873756,1.4220263719971111,2.022159002655266
4,57078.103842592594,57078.12830145131,5,16,3.8546392917633057,0.0151453450912096,0.0139792105183005,-3.63065767288208,0.8828320882867507,0.8827371852671204,0.7792249382533184
4,57078.103842592594,57078.10634259259,5,17,3.528716802597046,-0.0055142310123609,-0.0056275129318237,-3.6825976371765137,0.8892902528838892,0.8893084361631736,0.7908694946309894
4,57078.103842592594,57078.10634259259,5,18,3.220541000366211,-0.0077827478745985,0.0039377808570861,-3.460874080657959,0.8804150716876141,0.8804155985384335,0.7751316261497881
4,57078.103842592594,57078.10634259259,5,19,315.96179008483887,-0.0047796808959196,-0.0085933208465576,-3.623538732528688,0.8855429271368236,0.8855651589979656,0.7842256508310921
4,57078.12699815784,57078.10634259259,5,20,3.241716384887696,0.0013811796085193,0.0028973296284675,-3.60376238822937,0.8783146412361469,0.8783483999843401,0.7714959117550504
4,57078.103842592594,57078.10634259259,5,21,3.658966541290283,-0.0025845744809054,-0.0044061969965696,-3.971487283706665,0.8792005812885061,0.8792316621248001,0.7730483156827386
4,57078.12699815784,57078.10634259259,5,22,3.3916268348693848,0.0015402420779931,-0.0054129511117935,-3.3431544303894043,0.8836287743569319,0.8836624875062605,0.780859391825752
