scan,begin_time,end_time,spectral_window,channel,max,mean,median,min,rms,stddev,var
-1,57108.15791666666,57108.160416666666,5,0,5.963625907897949,0.0076943703680267,0.0001403763890266,-6.980615615844727,0.8344901388688146,0.834483843622605,0.6963632852671562
-1,57108.21143518519,57108.20753624348,5,0,7.1524176597595215,0.0021860862511642,0.0014103855937719,-5.6654815673828125,0.8386672174886802,,0.7033966304339334
-1,57108.08013888889,57108.08263888889,5,1,7.321583271026611,-0.0056381008491696,-0.0079460144042968,-7.181142807006836,1.2360772679238237,1.2360992904729051,1.5279414559076192
-1,invalid_time,57108.14791666667,5,1,7.209535598754883,0.0139392093177496,-266.80519173560924,-7.266299724578857,1.1702009206170592,1.1701548810633629,1.3692624456764126
-1,57108.16060185185,57108.16310185185,5,1,7.311455726623535,0.007852132807162,-0.0030930489301681,-7.148305892944336,1.1864124386443422,1.1864197193380823,1.4075917504342548
-1,57108.0775462963,57108.0799537037,5,2,7.317995548248291,-0.0106391547260286,-0.0002486854791641,-7.102859973907471,0.0,1.0470373208560753,1.0962871512654675
-1,57108.16597222223,57108.16847222222,5,2,7.212106704711914,-0.0116305831821825,-266.80519173560924,-7.078773498535156,0.9763380732769584,0.97629569940103,0.9531532926689468
-1,57108.20606481482,57108.20856481481,5,3,6.289214611053467,-0.0017954874463527,0.0025486685335636,-6.328536033630371,0.8351929448167011,0.8352139896450713,0.6975824084988373
-1,57108.129583333335,57108.13208333333,5,4,7.30180549621582,-0.0040999892914821,-0.003958061337471,-7.047543048858643,0.8383553400397944,0.8383683506616137,-0.7028614913910746
-1,57108.17847222222,57108.180972222224,5,4,4.682539939880371,0.0041925581393717,-266.80519173560924,-6.591521739959717,0.811601891054256,0.811613388881869,0.6587162930123119
-1,57108.193564814814,57108.196064814816,5,5,5.953671932220459,0.0018935256216893,0.0021452754735946,-5.979281425476074,0.8286840288218074,0.8287046549492924,0.6867514051346256
-1,57108.129583333335,57108.13208333333,5,6,7.006650924682617,0.0078857108495575,0.0095037817955017,-6.540933132171631,0.8348808183022148,,0.6970021036762395
-1,57108.08013888889,57108.08263888889,5,7,6.113987922668457,0.0082013448429054,0.0058710873126983,-708.1063270568848,0.9354727579412144,0.9354625105229454,0.8750901085938917
-1,invalid_time,57108.20143518518,5,8,9.526894569396973,-0.0005071473053817,0.0054084211587905,-7.687362670898437,0.8583722456593676,0.8583957473427243,-0.7368432590560741
-1,57108.22939814815,57108.23180555556,5,8,6.838744640350342,-0.0131204358087737,-0.0130945295095443,-6.927327156066895,0.8464124475727549,0.8463349023622019,0.7162827669564378
-1,57108.271157407406,57108.273564814815,5,8,7.259862422943115,-0.0019334494776408,-0.0031816959381103,-6.58951997756958,0.8454172207735033,0.8454460360055663,0.7147789997975255
-1,invalid_time,57108.20143518518,5,8,9.526894569396973,-0.0005071473053817,0.0054084211587905,-7.687362670898437,0.8583722456593676,0.8583957473427243,-0.7368432590560741
-1,57108.22939814815,57108.23180555556,5,8,6.838744640350342,-0.0131204358087737,-0.0130945295095443,-6.927327156066895,0.8464124475727549,0.8463349023622019,0.7162827669564378
-1,57108.10328703704,57108.10578703704,5,9,6.585695266723633,0.0086444137802016,0.0088947154581546,-7.089992523193359,0.93676546660887,0.9367569192737196,0.8775135258071898
-1,57108.24680555556,57108.24912037037,5,9,6.82054615020752,-0.0037187662366217,-266.80519173560924,-7.117940425872803,0.8559191774746864,0.8559364723424873,0.7326272446861014
-1,57108.27375,57108.27615740741,5,9,7.14291524887085,0.0043791694696037,0.0025843763723969,-7.149348735809326,0.8506523172866848,0.8506653308427545,0.723631505097813
-1,57108.24680555556,57108.24912037037,5,9,6.82054615020752,-0.0037187662366217,-266.80519173560924,-7.117940425872803,0.8559191774746864,0.8559364723424873,0.7326272446861014
-1,57108.28847222222,57108.29087962963,5,10,7.026195049285889,0.0098372079100597,0.012059586122632,-7.156621932983398,0.8565330200484096,0.8565010058448247,0.7335939730131965
-1,57108.26671296296,57108.26912037037,5,11,6.966935157775879,-0.0008631975720523,-0.0062854439020156,-6.901688575744629,0.8499446146628834,0.8499684865001091,0.7224464280432862
-1,57108.26671296296,57108.26912037037,5,11,6.966935157775879,-0.0008631975720523,-0.0062854439020156,-6.901688575744629,0.8499446146628834,0.8499684865001091,0.7224464280432862
-1,57108.09847222222,57108.10097222222,5,12,6.614916324615479,-0.005199266835448,-0.0059349238872528,-7.499632358551025,0.9654874966589878,-0.9655000880569368,0.9321904200379526
-1,57108.10865740741,57108.11115740741,5,12,7.094000816345215,0.0012603220304282,-0.0051084905862808,-7.138057231903076,0.96901984821581,0.96904567014782,0.9390495108322374
-1,57108.11893518519,57108.12143518519,5,12,658.2513809204102,-0.0136803636433078,-0.0149965584278106,-6.873809814453125,0.8942233720766258,0.8941511204773835,0.7995062262509605
-1,57108.15078703704,57108.15328703704,5,12,4.954929351806641,0.001535276906853,0.0002322271466255,-6.52860164642334,0.8406935059591285,0.8407171258097744,0.706805285629848
-1,57108.06458333333,57108.067083333335,5,12,7.41490888595581,-0.0153928237297615,-0.0102383084595203,-7.300325870513916,0.9106945823775896,0.910589505389868,0.8291732473261644
-1,57108.24930555555,57108.25171296296,5,14,7.55308198928833,-0.0037938432123254,-0.0025350823998451,-7.217807292938232,0.8453189461622579,0.8453346490380947,0.7145906688643588
-1,57108.25634259259,57108.25875,5,14,6.949125289916992,0.0049494371777411,-0.0074982345104217,-6.531418323516846,0.8165897114615577,0.8166061324082335,-0.6668455754867335
-1,57108.24930555555,57108.25171296296,5,14,7.55308198928833,-0.0037938432123254,-0.0025350823998451,-7.217807292938232,0.8453189461622579,0.8453346490380947,0.7145906688643588
-1,57108.20606481482,57108.20856481481,5,15,6.618751525878906,0.0009406903395998,0.0026635825634002,-7.136675834655762,0.8578261784464963,0.8578493434812792,0.7359054961112618
-1,57108.06458333333,57108.067083333335,5,16,7.297959327697754,-0.0046531520733619,0.0009010769426822,-7.317178726196289,2.175584649430217,2.1756512985324536,4.733458572805951
-1,57108.26152777778,57108.26393518518,5,16,7.037760257720947,-0.0086593925497803,-0.0112960115075111,-6.785590648651123,0.8645796964041716,,-0.7474657372311184
-1,57108.28847222222,57108.29087962963,5,16,6.886627197265625,0.0016023939581595,0.0152048431336879,-733.8271617889404,0.890539353230948,0.8905634222266346,0.7931032090080151
-1,57108.09310185185,57108.095601851855,5,18,7.093730926513672,-0.0010873584943864,0.001122249290347,-714.4930839538574,0.9850841104537256,0.9851106173712726,0.9704429284576098
-1,57108.15078703704,57108.15328703704,5,18,7.12250566482544,0.0023182203069033,-0.0050351172685623,-6.828044414520264,0.8716864894033901,0.8717093648077194,0.7598772166934776
-1,57108.16597222223,57108.16847222222,5,18,7.092887878417969,-0.0015317305437819,-0.0014552325010299,-7.179511070251465,0.8608968700533097,0.8609192769008787,0.0
-1,57108.059212962966,57108.06171296296,5,18,5.898247718811035,-0.0215752293446498,-0.0114365499466657,-7.304018020629883,0.90201104463264,0.9017777692365394,0.8132031450892293
-1,57108.23199074074,57108.23439814815,5,18,701.7993927001953,0.0008908194561745,0.0050443187355995,-7.443343639373779,0.8563656498901864,0.8563896972058092,0.7334033134802574
-1,57108.08013888889,57108.08263888889,5,19,6.157419204711914,-0.0020267043370634,0.0044473558664321,-7.479724407196045,0.9454592927471568,0.945483155754822,0.8939383978160967
-1,57108.05652777778,57108.05902777778,5,19,5.482308864593506,-139.00707301494663,-0.0107307434082031,-6.599339008331299,0.9126540778557684,0.9126528570110132,0.0
-1,57108.20875,57108.21125,5,20,7.331145763397217,0.0051944074319474,0.0041429176926612,-7.109114646911621,0.8501313325687417,0.8501389441188413,0.7227362243074983
-1,57108.06726851852,57108.06976851852,5,20,7.235645294189453,-0.0031199944653027,-0.0034941732883453,-6.8931565284729,0.9318094192775852,0.9318298664936148,0.8683069000895082
-1,57108.06726851852,57108.06976851852,5,20,7.235645294189453,-0.0031199944653027,-0.0034941732883453,-6.8931565284729,0.9318094192775852,0.9318298664936148,0.8683069000895082
-1,57108.20875,57108.21125,5,20,7.331145763397217,0.0051944074319474,0.0041429176926612,-7.109114646911621,0.8501313325687417,0.8501389441188413,0.7227362243074983
-1,57108.08282407408,57108.07892513237,5,21,7.0473480224609375,-0.0035578115288755,0.0021372660994529,-6.720102310180664,0.9806598732826838,0.9806804506880902,0.0
-1,57108.19893518519,57108.19503624347,5,21,7.371911525726318,-139.00707301494663,0.008363515138626,-673.9743709564209,0.8669462881923368,0.8669578463723533,0.7516159073865889
-1,57108.06189814815,57108.06439814815,5,21,7.232456207275391,0.001205368612043,-0.0030295848846435,-6.839372634887695,0.9134609001566952,0.9134852548638864,0.8344553108537396
-1,57108.19893518519,57108.19503624347,5,21,7.371911525726318,-139.00707301494663,0.008363515138626,-673.9743709564209,0.8669462881923368,0.8669578463723533,0.7516159073865889
-1,57108.072175925925,57108.07467592593,5,22,7.359447479248047,-0.0023462174167485,0.0018994063138961,-7.799652576446533,0.9343626842536912,0.9343910713312064,0.8730866741834797
-1,57108.26671296296,57108.26912037037,5,22,743.9188480377197,-0.0043455448294065,0.0001682005822658,-7.253300189971924,0.830970143318718,0.8309826325012643,0.6905321355187312
-1,57108.15347222222,57108.15597222222,5,23,7.261132717132568,-0.0058157314466649,-0.0046329088509082,-6.9917826652526855,0.8696580142891855,0.869662577644211,0.7563129989547732
-1,57108.12162037037,57108.124027777776,5,24,7.149856090545654,-0.0054250986255575,-0.0030170232057571,-6.835816860198975,0.8868469094239392,0.886855659261051,0.7865129603633534
-1,57108.168657407405,57108.17115740741,5,24,7.189430236816406,-0.0009693367528169,0.0041595697402954,-7.226935386657715,0.8812586860415771,0.8812824591438689,0.776658772794665
-1,57108.226805555554,57108.22921296296,5,24,6.518373966217041,0.0044017346369874,0.0038808640092611,-6.932602882385254,0.8148698435685497,0.8148895306023899,0.6640449470853833
-1,57108.28152777778,57108.27744365089,5,24,7.145609378814697,0.0067780189547617,0.0085189342498779,-6.841010093688965,0.8389831624181613,0.838980788433798,0.7038887633609973
-1,57108.226805555554,57108.22921296296,5,24,6.518373966217041,0.0044017346369874,0.0038808640092611,-6.932602882385254,0.8148698435685497,0.8148895306023899,0.6640449470853833
-1,57108.22939814815,57108.23180555556,5,25,6.289725303649902,0.0058982814549338,0.0107665285468101,-7.387709617614746,0.8230307563725007,0.823033247250228,0.6773837260792549
-1,57108.23199074074,57108.22799920644,5,25,7.202075004577637,-0.0025292105898558,-0.0066396072506904,-6.877837181091309,0.8472496071795593,0.8472701345677072,0.7178666809303805
-1,57108.22939814815,57108.23180555556,5,25,6.289725303649902,0.0058982814549338,0.0107665285468101,-7.387709617614746,0.8230307563725007,0.823033247250228,0.6773837260792549
-1,57108.271157407406,57108.273564814815,5,26,6.474493026733398,0.0048830757290345,0.0047198589891195,-6.899869918823242,0.8374299398161801,0.8374466353618206,0.7013168670788342
-1,57108.28152777778,57108.2838425926,5,26,7.253498077392578,0.0055463903140556,0.0079536586999893,-6.60476016998291,0.0,,0.7188315876892096
-1,57108.14810185185,57108.15060185185,5,27,7.093478202819824,-0.0057911033790093,-0.0229029208421707,-7.230356693267822,0.8487210169122376,0.8487246341047907,-0.7203335045363108
