scan,begin_time,end_time,spectral_window,channel,max,mean,median,min,rms,stddev,var
4,56646.294583333336,56646.29717592592,5,0,7.363889694213867,-617.829680919469,0.0100995562970638,-7.581777095794678,1.1625066407745857,1.1625014307566857,1.3514095765113414
4,56646.294583333336,56646.29717592592,5,1,7.222840785980225,-617.829680919469,-0.0103881759569048,-7.405165195465088,1.18532438883096,1.18528455131898,1.4048994675954356
4,56646.294583333336,56646.2594773891,5,2,7.107832908630371,-0.0065778652528666,0.0048027038574218,-7.04252290725708,1.1610685289795972,1.1610886433740122,1.348126837772104
4,56646.294583333336,56646.29717592592,5,3,7.042603492736816,0.0076775129246576,-0.0060983896255493,-7.482508659362793,1.1666932885270247,1.16670694125644,1.3612050867759578
4,56646.294583333336,56646.29717592592,5,4,7.027230739593506,-0.0005179257159137,-0.0102976262569427,-7.246482372283935,1.167292291746944,1.1673311118925476,1.3626619247922915
4,56646.294583333336,56646.29717592592,5,5,7.206361770629883,0.0044660052881241,-576.5255826255086,-7.259881019592285,1.1681046037683909,1.168135043777347,0.0
4,56646.294583333336,56646.29717592592,5,6,7.0440216064453125,-0.0072095985267726,-0.0209279954433441,-7.004321098327637,1.159073931032263,1.159090176388485,1.34349003700029
4,56646.294583333336,56646.29717592592,5,7,6.949141025543213,0.0078103664949637,0.0090871229767799,-7.214349269866943,1.1639977217401904,1.164010360285605,1.3549201188522235
4,invalid_time,56646.29717592592,5,8,7.072138786315918,-0.0026432140668796,0.0112567991018295,-7.45230770111084,1.1549884572417386,1.1550239701233294,1.3340803715594576
4,56646.294583333336,56646.29717592592,5,9,7.278072834014893,-0.0069791741424197,-0.0005045384168624,-7.194654941558838,1.1702521156471937,1.1702703502949563,1.3695326927794795
4,56646.294583333336,56646.2594773891,5,10,7.032291412353516,-0.0009867102671975,-0.0065715759992599,-7.4246110916137695,,1.159242050057676,1.3438421306219237
4,56646.294583333336,56646.2594773891,5,10,7.032291412353516,-0.0009867102671975,-0.0065715759992599,-7.4246110916137695,,1.159242050057676,1.3438421306219237
4,56646.294583333336,56646.29717592592,5,11,6.755364894866943,-0.0073334972620197,-0.0083657279610633,-7.289573669433594,1.1690540538390148,1.1690700711089734,1.36672483116274
4,56646.294583333336,56646.29717592592,5,12,7.282441139221191,0.0006454634920176,0.0093567655421793,-7.161198616027832,1.3557015413776634,1.3557469445000672,1.8380497775212683
4,56646.294583333336,56646.29717592592,5,13,7.261247634887695,-0.0009829832848236,-0.0153286941349506,-7.136189937591553,1.169733714510678,1.169772315354773,1.3683672697704663
4,56646.294583333336,56646.29717592592,5,14,7.156827926635742,-0.0119904673246088,-0.0057412832975387,-7.258437156677246,1.1498812851724505,1.1498571276538487,1.3221714140163592
4,56646.294583333336,56646.29717592592,5,15,7.408679485321045,-0.0155686480953441,-0.0166492462158203,-7.1532416343688965,1.1793483874853117,1.1792849606868594,1.3907130185022076
4,56646.294583333336,56646.29717592592,5,16,6.932642936706543,-0.0073384017336796,-0.0127398371696472,-6.637683868408203,1.1343178006903372,1.1343319022075622,1.2867088643658264
4,56646.294583333336,56646.29717592592,5,17,7.590297698974609,0.0151607849891223,0.0052825808525085,-7.343509674072266,1.1681750728682423,1.1681156580492695,1.3644941905798778
4,56646.294583333336,56646.29717592592,5,18,7.300419330596924,0.001413023089297,0.0026590228080749,-6.980116844177246,1.1466930455687925,1.1467304382120005,1.314990697921886
4,56646.294583333336,56646.29717592592,5,19,7.262721061706543,-0.0079789857864235,-7.843226194381714e-05,-7.267838478088379,1.1296758379477858,1.129685338920256,1.276188964971374
4,56646.294583333336,56646.29717592592,5,20,6.8178300857543945,0.010248226043153,0.0067813657224178,-6.991162300109863,1.1667862441206238,1.1667801611242787,1.3613759443931976
4,56646.294583333336,56646.29717592592,5,21,7.632608413696289,0.0213535771052017,0.0078814923763275,-7.079127311706543,1.154804981463274,1.154646059024124,1.333207521619941
4,56646.294583333336,56646.29717592592,5,22,7.220875263214111,-0.0003843822457477,0.0063228253275156,-6.77061653137207,1.1551748263980233,1.1552132958878385,1.3345177589960426
4,56646.294583333336,56646.29717592592,5,23,7.354474067687988,-0.0049464879198835,-0.0091950930655002,-6.667577743530273,,1.1585756061619643,1.342297435193563
4,56646.294583333336,56646.29717592592,5,24,7.417734146118164,0.009150140436042,0.0088745132088661,-7.466233253479004,1.1644861173786036,1.1644890154863494,1.3560346671883674
4,56646.294583333336,56646.29717592592,5,25,7.07568883895874,0.0050892248991186,0.0061438772827386,-7.248665332794189,1.1614248962730007,-1.161452500516,1.3489719109548692
4,56646.294583333336,56646.29717592592,5,28,6.9324564933776855,0.004122134228616,-0.0046088248491287,-6.911559581756592,1.1564817497998938,1.156512985302624,1.3375222851735875
4,56646.294583333336,56646.29717592592,5,29,7.544975280761719,0.0018313902866936,0.0046660900115966,-7.171879291534424,1.1516549998591088,1.1516919699343644,1.3263943936112967
4,56646.294583333336,56646.29717592592,5,30,7.21052360534668,-0.0053260304984088,-0.009524431079626,-7.449273586273193,1.1707095423191642,1.170736473149069,1.370623889561521
4,56646.294583333336,56646.29717592592,5,31,7.479398727416992,-0.0014852833238138,-0.0032395720481872,-7.056553363800049,1.1718525492843084,1.171890716008901,1.3733278502678548
4,56646.294583333336,56646.29717592592,5,32,6.969195365905762,0.0064736769172031,0.0028782282024621,-7.1808695793151855,1.1382281870335582,1.1382477347610225,1.2956079056885983
4,56646.294583333336,56646.29717592592,5,33,6.752758026123047,0.0011441126838177,0.0002034194767475,-7.050703048706055,,1.1528207261044106,1.3289956265359004
4,56646.294583333336,56646.29717592592,5,34,6.680337905883789,-0.010733499142426,-0.0099025033414363,-6.89776611328125,1.1625983842883032,,1.3516099746211292
4,56646.294583333336,56646.29717592592,5,35,6.86948823928833,0.0004818737468351,-0.0066168792545795,-743.9301490783691,1.1391727787130614,1.139210671382057,1.2978009537907569
4,56646.294583333336,56646.29717592592,5,36,7.183316707611084,-0.0007140205669496,0.0051442235708236,-6.836771965026856,1.1542728537815945,1.1543111414255658,1.3324342112191925
4,56646.294583333336,56646.29717592592,5,37,7.235774040222168,-0.0025075017972937,-0.003105591982603,-7.297989368438721,1.1576683426972951,1.157704248760816,-0.0
4,56646.294583333336,56646.29717592592,5,38,7.006607055664063,-0.0047160769091382,-0.0058781802654266,-7.052142143249512,1.153341715267613,1.1533705347902168,1.3302635905222706
4,56646.294583333336,56646.29717592592,5,39,7.839735984802246,0.0032234210510419,0.012089654803276,-7.249350547790527,1.1675702158081578,1.167604715567858,1.3633007718162986
4,56646.294583333336,56646.29717592592,5,40,7.030856609344482,-0.0149641537606905,-0.0130653530359268,-7.080291271209717,-1.159128426861118,1.1590705054804813,1.3434444366747784
4,56646.294583333336,56646.29717592592,5,41,7.178446292877197,0.0076129582162979,0.0093005746603012,-6.928881168365479,1.1456162563375645,1.1456291771824023,0.0
4,56646.294583333336,56646.2594773891,5,42,7.36495304107666,0.0048308859905029,-576.5255826255086,-711.5337371826172,1.167088426663122,1.1671173537870971,1.3621629175109962
4,56646.294583333336,56646.2594773891,5,43,6.996947765350342,0.0088133337400515,0.0041340421885252,-6.629116058349609,1.14841260815503,1.1484170960477535,1.3188618264947554
4,56646.294583333336,56646.29717592592,5,44,6.938422679901123,0.0092302121839647,0.0060067847371101,-7.279820442199707,1.1430044457249966,1.1430053101754616,1.306461139089303
4,56646.294583333336,56646.29717592592,5,46,7.270723342895508,-0.000775994897422,0.0030865967273712,-6.645280361175537,1.1447905211002722,1.1448284425918236,1.3106321629672204
4,56646.294583333336,56646.29717592592,5,47,715.2714252471924,0.0045335401424909,0.0010568499565124,-6.809203147888184,1.1636768836815656,1.163706861580701,1.3542136596900043
4,56646.294583333336,56646.29717592592,5,49,6.964766979217529,-0.000706096006748,-0.0085802674293518,-7.149307727813721,1.1456078741095113,-1.1456458580739852,1.3125044321220778
4,56646.294583333336,56646.29717592592,5,50,7.347777366638184,0.0055563966413984,0.0006814002990722,-7.289380073547363,1.148683367568014,1.1487082529517425,1.3195306503994442
4,56646.294583333336,56646.29717592592,5,51,7.477693557739258,-0.0115944370616837,-0.001258298754692,-7.381376266479492,1.1577468779658824,1.1577274495480714,1.3403328474370824
4,56646.294583333336,56646.29717592592,5,52,6.881319999694824,-0.0036770203645849,-0.0029294416308403,-7.3049468994140625,1.1642209211703414,1.1642539391337232,1.3554872347883915
4,56646.294583333336,56646.29717592592,5,52,6.881319999694824,-0.0036770203645849,-0.0029294416308403,-7.3049468994140625,1.1642209211703414,1.1642539391337232,1.3554872347883915
4,56646.294583333336,invalid_time,5,53,7.16749382019043,-0.0030061761376413,-0.0035557448863983,-6.888583183288574,1.1461923953491095,1.146226684250065,1.313835611686898
4,56646.294583333336,56646.29717592592,5,55,7.254785060882568,0.0192393415890536,0.0160213001072406,-7.083356857299805,1.148906885941939,,1.319704907575052
4,56646.294583333336,56646.29717592592,5,56,6.804640769958496,0.0063020392133108,-0.0026541128754615,-6.891153812408447,1.136208385428371,1.1362288081910314,1.291015904563212
4,56646.294583333336,56646.29717592592,5,57,7.072797775268555,0.0005028226067161,-0.0005457401275634,-6.8919596672058105,1.2036065014344988,1.2036465721938063,1.4487650707539
4,56646.294583333336,56646.29717592592,5,58,7.354255676269531,-0.0008296527615734,0.0031850263476371,-6.776686191558838,1.149540977843502,1.1495790086132858,1.3215318970443048
4,56646.294583333336,56646.29717592592,5,59,7.08359432220459,0.0175186130991514,0.0081461500376462,-7.127591609954834,1.1495699833618684,1.149474821928682,1.3212923662479752
4,56646.294583333336,56646.29717592592,5,60,6.947761535644531,0.0172001538934937,0.0180327147245407,-7.148160934448242,1.1365497541434737,1.136457488730347,1.291535623691286
4,56646.294583333336,56646.29717592592,5,61,7.2407965660095215,0.008971367230408,0.0178198665380477,-7.242114543914795,1.1351703974421397,1.1351728009404607,1.2886172879950106
4,56646.294583333336,56646.29717592592,5,62,7.595306396484375,0.0201370506673505,0.0157815515995025,-7.367854118347168,1.1332564298169507,1.1331152999524088,1.2839502829862377
4,56646.294583333336,56646.29717592592,5,63,7.143294811248779,4.505057505227661e-05,-0.0065459907054901,-6.791159629821777,1.1527725020486317,1.1528109416538943,1.3289730671969389
4,56646.294583333336,56646.29717592592,5,64,7.347437858581543,-0.0078042213161462,-0.0012388005852699,-6.985165119171143,1.144749671601084,1.1447612512801608,1.3104783224325194
4,56646.294583333336,56646.29717592592,5,65,6.6918044090271,0.0050528995033754,0.0043168663978576,-721.6357707977295,1.1358243628604243,1.1358509984381695,1.290157490652987
4,56646.294583333336,56646.29717592592,5,66,7.045359611511231,-0.0119927046174373,-0.0112065970897674,-7.480771064758301,1.1331407229342405,1.1331150545107178,1.2839497267588271
4,56646.294583333336,56646.29717592592,5,67,6.5610551834106445,-0.0032445408017002,-0.0017103673890233,-6.540454387664795,1.1398266356399516,1.139860044193037,1.299280920347753
4,56646.39079743662,56646.29717592592,5,68,7.126250743865967,0.0063664452977543,0.0145503431558609,-7.469063758850098,-1.1241235095159643,1.124142970822092,1.263697418848719
4,56646.294583333336,56646.29717592592,5,69,6.866483688354492,-0.0009091949491629,0.0012464672327041,-7.2704877853393555,1.131280779694956,1.1313181482152694,1.2798807524812266
4,56646.294583333336,56646.29717592592,5,70,6.4523115158081055,-0.0108165754376997,-576.5255826255086,-7.207394599914551,1.1393910762940074,1.1393777277561028,1.29818160650666
4,56646.294583333336,56646.29717592592,5,71,7.0513200759887695,0.0011471341935701,0.0025802552700042,-6.831085681915283,1.1344688157713292,1.1345060760046897,1.2871040364915585
